job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
ai02163,deep learning engineer,133857,usd,mi,fl,norway,l,finland,50,"pytorch, scala, computer vision, aws, python",phd,4,real estate,2024-05-26,2024-07-26,1745,5.9,future systems
ai02164,head of ai,211195,usd,se,ft,switzerland,m,switzerland,100,"tensorflow, deep learning, java, python",associate,7,healthcare,2024-08-18,2024-09-24,1103,7.0,ai innovations
ai02165,head of ai,237312,usd,ex,fl,united states,l,switzerland,0,"mlops, kubernetes, nlp",bachelor,12,gaming,2025-01-23,2025-02-28,661,7.4,digital transformation llc
ai02166,nlp engineer,93705,usd,mi,fl,canada,l,canada,100,"mlops, java, r, sql, mathematics",bachelor,4,real estate,2024-06-22,2024-08-26,1197,7.8,digital transformation llc
ai02167,principal data scientist,238964,usd,ex,ft,norway,m,south korea,100,"sql, azure, hadoop",associate,12,telecommunications,2025-03-18,2025-04-16,1524,8.5,quantum computing inc
ai02168,data analyst,84031,usd,mi,ct,sweden,l,sweden,0,"tensorflow, docker, tableau, computer vision",phd,4,gaming,2024-12-09,2025-01-31,1206,6.4,deeptech ventures
ai02169,data engineer,123539,usd,se,pt,india,l,norway,0,"scala, git, mlops",phd,5,healthcare,2024-11-02,2025-01-07,1924,6.4,techcorp inc
ai02170,ai product manager,84132,usd,en,ct,australia,l,israel,0,"aws, r, sql, git",associate,0,energy,2024-08-12,2024-09-10,1786,9.7,future systems
ai02171,data analyst,163835,usd,se,ft,denmark,s,united states,100,"sql, hadoop, gcp, pytorch",bachelor,8,retail,2024-04-21,2024-06-15,1690,9.0,algorithmic solutions
ai02172,nlp engineer,67010,gbp,en,fl,united kingdom,s,united kingdom,0,"java, git, nlp, aws, pytorch",phd,0,finance,2024-12-03,2024-12-17,1984,6.2,deeptech ventures
ai02173,nlp engineer,110672,usd,en,ft,denmark,l,denmark,100,"tensorflow, nlp, linux, data visualization, gcp",phd,0,consulting,2024-05-25,2024-06-29,1013,9.2,deeptech ventures
ai02174,ai specialist,56123,usd,en,ct,finland,m,finland,0,"deep learning, azure, statistics, pytorch",master,0,retail,2024-09-07,2024-10-29,649,6.5,digital transformation llc
ai02175,head of ai,73503,eur,en,pt,france,l,france,100,"gcp, tensorflow, scala, computer vision, r",associate,0,government,2024-08-23,2024-10-17,2317,8.4,neural networks co
ai02176,ml ops engineer,222602,usd,ex,pt,sweden,m,sweden,50,"tableau, r, sql, pytorch",associate,11,education,2025-02-26,2025-04-07,1910,7.6,predictive systems
ai02177,ai consultant,68618,usd,mi,fl,austria,l,austria,100,"git, tableau, python, deep learning",associate,3,healthcare,2024-01-18,2024-03-24,1277,5.5,neural networks co
ai02178,autonomous systems engineer,75835,usd,en,fl,united states,l,japan,0,"nlp, java, kubernetes, r, mathematics",master,1,consulting,2025-01-23,2025-02-18,1408,9.3,algorithmic solutions
ai02179,ai product manager,132252,usd,se,fl,australia,m,australia,100,"pytorch, deep learning, scala, tensorflow",master,8,government,2024-05-18,2024-07-17,2330,7.0,digital transformation llc
ai02180,head of ai,56723,usd,mi,pt,china,s,china,0,"sql, python, git, spark",master,4,retail,2024-11-03,2024-12-27,762,6.6,neural networks co
ai02181,ai architect,38864,usd,en,pt,india,s,denmark,50,"nlp, scala, r",master,0,gaming,2024-08-15,2024-10-13,2495,8.9,smart analytics
ai02182,data scientist,80032,usd,mi,fl,israel,l,israel,100,"docker, kubernetes, java, computer vision, mlops",associate,3,education,2024-02-04,2024-03-27,795,9.7,algorithmic solutions
ai02183,computer vision engineer,61490,usd,en,ft,australia,s,australia,50,"gcp, linux, docker, git",phd,0,real estate,2024-10-06,2024-11-25,1192,8.6,algorithmic solutions
ai02184,research scientist,90143,gbp,mi,ct,united kingdom,l,united kingdom,100,"linux, tensorflow, data visualization, spark",phd,3,retail,2024-05-01,2024-06-22,965,9.1,machine intelligence group
ai02185,data scientist,72859,usd,mi,ct,austria,m,china,50,"r, kubernetes, hadoop, azure",associate,4,finance,2024-11-05,2024-12-02,2029,7.5,deeptech ventures
ai02186,principal data scientist,213897,usd,se,ft,switzerland,m,switzerland,0,"aws, data visualization, pytorch",associate,8,technology,2024-08-01,2024-09-18,841,5.4,algorithmic solutions
ai02187,machine learning engineer,298955,usd,ex,fl,norway,m,norway,100,"computer vision, mlops, hadoop",bachelor,12,finance,2024-10-17,2024-12-25,704,8.3,autonomous tech
ai02188,ml ops engineer,126821,usd,ex,ft,austria,s,austria,50,"nlp, scala, spark",master,10,consulting,2024-11-18,2024-12-13,2415,6.4,neural networks co
ai02189,data analyst,55672,usd,mi,ct,austria,s,austria,100,"mlops, docker, spark, python, linux",phd,4,transportation,2024-12-16,2025-02-06,790,5.6,datavision ltd
ai02190,data engineer,46459,usd,en,pt,ireland,l,ireland,100,"scala, git, spark",bachelor,1,retail,2025-03-16,2025-04-27,1570,9.4,autonomous tech
ai02191,machine learning engineer,161300,usd,ex,ct,sweden,l,sweden,50,"nlp, aws, mlops",master,11,automotive,2024-08-28,2024-10-10,1305,5.4,digital transformation llc
ai02192,data engineer,72143,usd,se,fl,austria,s,austria,50,"spark, tensorflow, java, docker, nlp",associate,7,telecommunications,2024-02-23,2024-03-19,1957,8.8,quantum computing inc
ai02193,ai specialist,51204,usd,en,fl,japan,s,ireland,50,"kubernetes, statistics, pytorch",phd,1,energy,2025-03-30,2025-05-22,2467,9.0,cognitive computing
ai02194,autonomous systems engineer,48929,eur,en,pt,germany,s,germany,50,"docker, hadoop, statistics",phd,0,manufacturing,2025-02-18,2025-04-15,1389,5.4,digital transformation llc
ai02195,ai consultant,214554,gbp,ex,fl,united kingdom,m,finland,0,"statistics, sql, linux",associate,10,telecommunications,2024-08-29,2024-11-05,1540,7.3,techcorp inc
ai02196,data scientist,66889,usd,mi,fl,austria,m,japan,0,"hadoop, computer vision, data visualization, statistics",phd,3,transportation,2025-04-06,2025-04-24,537,7.6,machine intelligence group
ai02197,ai architect,86252,usd,se,ft,israel,l,netherlands,100,"computer vision, git, kubernetes",bachelor,5,media,2024-06-23,2024-08-05,651,6.4,quantum computing inc
ai02198,data engineer,56366,usd,en,ft,singapore,s,australia,100,"pytorch, scala, aws",master,1,education,2024-05-05,2024-05-22,1360,5.1,cloud ai solutions
ai02199,ai architect,107117,gbp,se,pt,united kingdom,s,united kingdom,100,"spark, nlp, statistics, r",bachelor,5,gaming,2024-10-24,2024-12-21,905,9.4,deeptech ventures
ai02200,research scientist,151592,usd,se,ct,norway,s,norway,0,"mathematics, tableau, git",bachelor,6,healthcare,2024-06-26,2024-08-11,1106,7.5,quantum computing inc
ai02201,machine learning engineer,45656,usd,en,pt,ireland,l,ireland,50,"spark, linux, tableau, nlp, scala",phd,1,manufacturing,2024-07-18,2024-08-30,1823,7.0,advanced robotics
ai02202,ai product manager,86985,eur,se,ft,france,s,france,100,"pytorch, aws, mathematics, gcp",master,7,media,2024-02-17,2024-04-20,2451,6.2,advanced robotics
ai02203,data engineer,102104,usd,mi,ct,denmark,m,denmark,100,"computer vision, python, tensorflow",master,2,finance,2024-03-18,2024-05-13,625,5.4,datavision ltd
ai02204,robotics engineer,71629,usd,mi,ft,south korea,l,south korea,50,"deep learning, r, java, computer vision",phd,3,retail,2024-09-20,2024-10-27,533,9.7,datavision ltd
ai02205,autonomous systems engineer,79005,eur,mi,pt,netherlands,s,netherlands,50,"gcp, tensorflow, data visualization, tableau, mlops",master,2,energy,2025-03-29,2025-04-29,1103,8.2,deeptech ventures
ai02206,ai architect,211004,usd,ex,fl,denmark,m,denmark,0,"git, gcp, nlp, pytorch, tensorflow",master,17,healthcare,2024-12-04,2025-02-09,1113,9.8,cloud ai solutions
ai02207,robotics engineer,306230,eur,ex,fl,netherlands,l,netherlands,50,"java, data visualization, scala, computer vision, mlops",phd,13,education,2024-09-17,2024-11-17,1273,6.1,predictive systems
ai02208,ai research scientist,81851,eur,mi,pt,france,s,austria,50,"computer vision, gcp, nlp",phd,2,healthcare,2024-10-26,2024-12-18,612,5.7,deeptech ventures
ai02209,ai software engineer,163389,usd,ex,fl,sweden,l,sweden,0,"nlp, python, data visualization",phd,14,automotive,2024-04-12,2024-05-31,1319,5.1,neural networks co
ai02210,data engineer,51569,usd,en,fl,austria,m,austria,50,"linux, python, git",associate,0,finance,2025-03-21,2025-06-02,1661,9.9,datavision ltd
ai02211,nlp engineer,167063,usd,ex,ft,singapore,s,singapore,0,"r, scala, linux, git",associate,12,telecommunications,2024-12-01,2024-12-15,2145,7.7,quantum computing inc
ai02212,robotics engineer,117420,usd,ex,ft,japan,s,sweden,100,"git, pytorch, computer vision, docker, kubernetes",master,16,manufacturing,2024-05-25,2024-08-01,2023,8.6,machine intelligence group
ai02213,autonomous systems engineer,73664,usd,en,pt,denmark,m,united states,50,"git, deep learning, computer vision, linux",master,1,finance,2024-01-19,2024-02-05,1584,5.3,neural networks co
ai02214,data scientist,162752,eur,ex,pt,france,s,france,50,"git, scala, kubernetes",associate,13,media,2024-04-17,2024-05-02,2143,7.5,neural networks co
ai02215,data engineer,121559,usd,ex,fl,south korea,m,south korea,100,"r, python, mathematics, tableau, kubernetes",phd,16,transportation,2025-01-21,2025-02-05,917,6.9,techcorp inc
ai02216,robotics engineer,51621,eur,en,ct,germany,s,united kingdom,0,"java, gcp, computer vision",associate,1,transportation,2024-01-01,2024-02-10,1090,8.0,ai innovations
ai02217,ai consultant,203413,usd,ex,ft,japan,l,japan,0,"kubernetes, gcp, nlp, java, deep learning",associate,11,automotive,2024-09-11,2024-10-22,731,7.3,smart analytics
ai02218,data analyst,85042,usd,se,pt,china,m,china,50,"mathematics, python, data visualization, gcp, tensorflow",associate,6,energy,2024-06-25,2024-08-05,1798,7.0,predictive systems
ai02219,data engineer,172560,gbp,se,pt,united kingdom,l,united kingdom,0,"linux, kubernetes, computer vision, sql, spark",associate,7,gaming,2024-01-11,2024-02-01,1775,7.0,predictive systems
ai02220,nlp engineer,154305,usd,ex,ft,israel,s,israel,50,"azure, r, computer vision, mlops, pytorch",phd,14,healthcare,2024-09-29,2024-12-10,2196,6.9,neural networks co
ai02221,head of ai,111787,usd,se,fl,china,l,china,50,"statistics, java, sql, python, data visualization",phd,9,real estate,2024-08-20,2024-09-10,2101,10.0,algorithmic solutions
ai02222,ai software engineer,143613,usd,se,ft,canada,m,canada,50,"pytorch, tensorflow, gcp, git, azure",associate,9,automotive,2024-08-05,2024-08-19,1017,5.7,neural networks co
ai02223,ai product manager,130680,usd,se,pt,singapore,l,singapore,100,"git, spark, mlops",bachelor,9,government,2024-05-20,2024-06-09,2163,9.0,datavision ltd
ai02224,ai product manager,46937,usd,en,pt,austria,l,israel,50,"tensorflow, deep learning, hadoop, mlops",bachelor,0,media,2024-10-31,2024-11-18,1864,6.2,predictive systems
ai02225,ai research scientist,33503,usd,en,ft,israel,s,israel,100,"r, sql, data visualization, computer vision",phd,1,healthcare,2024-12-10,2025-01-31,588,7.3,techcorp inc
ai02226,ai research scientist,111531,usd,ex,ct,japan,m,japan,50,"gcp, linux, kubernetes, python",master,15,gaming,2024-01-10,2024-02-06,848,6.8,neural networks co
ai02227,machine learning engineer,101903,eur,mi,ct,germany,l,germany,50,"java, python, gcp, pytorch",phd,3,education,2024-02-27,2024-03-25,1835,5.4,deeptech ventures
ai02228,research scientist,76846,usd,en,ft,united states,s,united states,100,"pytorch, java, azure, nlp",associate,0,retail,2024-04-10,2024-06-18,2419,8.3,smart analytics
ai02229,computer vision engineer,74133,usd,se,fl,israel,m,israel,50,"spark, hadoop, java, scala",phd,7,education,2024-06-10,2024-07-24,1859,6.7,advanced robotics
ai02230,deep learning engineer,113366,usd,mi,fl,united states,l,united states,50,"kubernetes, java, git, gcp, tableau",phd,2,retail,2024-11-25,2024-12-20,1095,5.2,quantum computing inc
ai02231,deep learning engineer,123241,usd,ex,fl,china,m,china,100,"mathematics, scala, deep learning, mlops",master,19,energy,2024-10-15,2024-12-17,2112,6.5,techcorp inc
ai02232,head of ai,79228,usd,en,ft,united states,s,united states,50,"linux, python, azure, java, tensorflow",bachelor,0,real estate,2024-01-06,2024-02-06,1872,8.1,techcorp inc
ai02233,head of ai,75360,usd,se,ft,india,s,india,0,"aws, sql, tensorflow, data visualization, docker",bachelor,8,finance,2024-03-01,2024-03-26,1554,9.4,ai innovations
ai02234,ai research scientist,227270,usd,ex,ct,singapore,m,singapore,50,"gcp, spark, scala, nlp",phd,16,technology,2025-01-29,2025-02-28,2395,5.0,neural networks co
ai02235,machine learning engineer,55179,usd,mi,ft,ireland,s,ireland,100,"tensorflow, gcp, sql, mathematics",associate,3,energy,2024-03-27,2024-05-25,583,6.8,techcorp inc
ai02236,nlp engineer,55582,usd,en,ct,singapore,m,singapore,100,"r, sql, aws",associate,0,telecommunications,2025-03-03,2025-04-24,1445,7.4,advanced robotics
ai02237,head of ai,46985,usd,en,fl,finland,s,finland,50,"scala, python, mathematics, linux, aws",phd,0,government,2024-07-06,2024-07-28,708,8.8,techcorp inc
ai02238,data engineer,113181,usd,se,ft,ireland,l,finland,0,"gcp, pytorch, linux, sql, r",master,8,retail,2024-12-19,2025-02-01,2105,9.8,techcorp inc
ai02239,machine learning researcher,35027,usd,en,ft,south korea,s,united states,50,"r, kubernetes, aws",associate,0,healthcare,2024-07-05,2024-09-10,1339,7.4,digital transformation llc
ai02240,ml ops engineer,127193,usd,mi,ct,united states,m,united states,50,"computer vision, r, tensorflow, gcp, git",phd,4,real estate,2024-07-06,2024-09-03,886,7.9,smart analytics
ai02241,data analyst,119808,eur,se,ft,france,m,france,0,"java, data visualization, python",master,7,healthcare,2025-04-16,2025-06-27,1535,6.5,advanced robotics
ai02242,research scientist,56789,usd,en,pt,canada,s,canada,100,"r, java, spark, sql",phd,1,transportation,2025-04-18,2025-05-15,2067,7.8,advanced robotics
ai02243,head of ai,111185,usd,se,pt,ireland,l,united kingdom,100,"python, spark, mathematics",phd,8,finance,2025-01-04,2025-02-12,561,6.3,ai innovations
ai02244,ai architect,49761,usd,en,ct,austria,m,austria,100,"r, java, hadoop, data visualization, spark",phd,1,energy,2024-02-25,2024-03-26,2347,6.5,neural networks co
ai02245,research scientist,113629,usd,mi,ft,united states,s,united states,100,"sql, mlops, scala",associate,4,education,2024-03-08,2024-05-19,2424,5.7,techcorp inc
ai02246,data engineer,104611,usd,ex,ct,china,s,china,100,"mlops, git, linux, deep learning",master,17,technology,2024-10-23,2024-11-08,640,9.9,deeptech ventures
ai02247,machine learning engineer,154633,usd,se,pt,sweden,l,sweden,50,"docker, pytorch, gcp",bachelor,9,transportation,2024-05-25,2024-06-18,2434,7.1,ai innovations
ai02248,ai software engineer,75857,usd,en,ct,australia,m,australia,100,"pytorch, azure, sql",master,0,education,2024-06-08,2024-07-24,1757,7.7,digital transformation llc
ai02249,ai architect,76892,usd,se,ft,china,s,china,50,"python, data visualization, gcp",associate,5,manufacturing,2024-03-16,2024-04-13,2204,9.1,machine intelligence group
ai02250,data engineer,92791,usd,mi,ct,canada,m,canada,100,"linux, r, scala",bachelor,3,healthcare,2024-04-29,2024-05-14,2264,9.2,datavision ltd
ai02251,computer vision engineer,54155,usd,mi,ct,south korea,m,finland,100,"kubernetes, python, git, hadoop",associate,4,healthcare,2024-11-11,2024-12-16,1480,6.1,deeptech ventures
ai02252,data analyst,95911,usd,mi,ct,sweden,m,sweden,100,"spark, r, tensorflow",bachelor,2,healthcare,2025-01-01,2025-03-10,1510,6.6,cognitive computing
ai02253,research scientist,74695,usd,mi,ct,india,m,norway,100,"statistics, linux, python",master,3,transportation,2024-05-24,2024-08-01,2289,5.2,cognitive computing
ai02254,data engineer,73709,usd,se,fl,china,m,china,0,"git, linux, hadoop, spark, gcp",phd,5,media,2025-02-24,2025-03-22,1010,8.2,machine intelligence group
ai02255,computer vision engineer,188500,usd,ex,ft,united states,m,united states,50,"java, r, computer vision, git",phd,12,gaming,2024-12-28,2025-02-11,2258,9.5,quantum computing inc
ai02256,robotics engineer,70816,usd,mi,ft,japan,m,japan,50,"sql, statistics, spark, aws, gcp",bachelor,2,healthcare,2025-04-25,2025-06-08,2386,9.9,smart analytics
ai02257,data analyst,128258,usd,ex,pt,china,m,denmark,50,"nlp, tableau, gcp, kubernetes",master,19,finance,2024-07-19,2024-09-25,1555,9.4,datavision ltd
ai02258,research scientist,154593,usd,se,pt,singapore,l,singapore,0,"git, aws, python, computer vision, tensorflow",associate,7,energy,2025-03-18,2025-05-25,1218,6.2,deeptech ventures
ai02259,ai research scientist,165888,eur,ex,ct,france,m,france,100,"hadoop, scala, nlp, python",master,14,technology,2024-12-12,2025-01-01,930,8.6,algorithmic solutions
ai02260,ml ops engineer,96417,eur,mi,pt,france,m,france,50,"java, sql, statistics, mlops, tensorflow",phd,4,technology,2024-05-28,2024-07-07,2471,6.2,machine intelligence group
ai02261,data analyst,122880,usd,mi,ft,norway,s,norway,0,"tensorflow, scala, git",associate,2,automotive,2024-04-03,2024-06-13,665,7.1,future systems
ai02262,computer vision engineer,59665,usd,en,fl,sweden,m,china,0,"scala, nlp, mlops",phd,0,media,2024-10-04,2024-11-05,1381,6.2,deeptech ventures
ai02263,ai architect,132048,usd,ex,fl,ireland,s,ireland,100,"linux, docker, scala, sql",phd,14,finance,2024-08-24,2024-09-27,1544,6.4,techcorp inc
ai02264,deep learning engineer,139280,usd,se,pt,australia,l,australia,50,"mathematics, gcp, aws, git, python",associate,9,transportation,2024-09-06,2024-11-10,1610,5.7,quantum computing inc
ai02265,robotics engineer,98681,eur,mi,pt,france,l,france,50,"hadoop, aws, azure",master,2,automotive,2024-08-21,2024-11-02,1931,6.2,cloud ai solutions
ai02266,computer vision engineer,119365,usd,se,ft,australia,s,australia,100,"python, azure, tensorflow, nlp, mlops",bachelor,9,retail,2024-12-12,2025-01-05,825,9.1,techcorp inc
ai02267,machine learning researcher,89970,eur,mi,fl,germany,m,china,0,"azure, java, linux, scala",bachelor,4,government,2025-03-27,2025-05-23,1784,9.3,algorithmic solutions
